case,cores,status,winner,winner_family,makespan_cycles,added_copy_bytes,partition_added_copy_bytes,spill_added_copy_bytes,cross_task_traffic_bytes,cross_core_transfer_count,used_core_count,per_core_utilization,stage1_winner,stage1_makespan_cycles,stage1_added_copy_bytes,makespan_delta_vs_stage1,added_copy_delta_vs_stage1,spill_delta_vs_stage1,improved_vs_stage1,candidate_failures,group_wall_seconds,final_plan_hash,final_plan_file_sha256,final_official_result_json_sha256
case_094,4,success,map_locality@b1,scene_b_fixed_partition_mapping,30467,463652,463652,0,135682,32,4,"[{""active_any_pipe_cycles"":30467,""active_any_pipe_fraction"":1.0,""core_id"":0,""op_count"":435,""pipe_busy_cycles"":{""PIPE_M"":20244,""PIPE_MTE2"":6385,""PIPE_MTE3"":1271,""PIPE_V"":18675},""pipe_utilization"":{""PIPE_M"":0.6644566252010372,""PIPE_MTE2"":0.20957101125808253,""PIPE_MTE3"":0.04171726786359011,""PIPE_V"":0.6129582827321364},""task_end"":30467,""task_span_cycles"":30467,""task_start"":0},{""active_any_pipe_cycles"":19089,""active_any_pipe_fraction"":0.6265467555059573,""core_id"":1,""op_count"":238,""pipe_busy_cycles"":{""PIPE_M"":6432,""PIPE_MTE2"":4440,""PIPE_MTE3"":534,""PIPE_V"":13906},""pipe_utilization"":{""PIPE_M"":0.21111366396428924,""PIPE_MTE2"":0.14573144713952801,""PIPE_MTE3"":0.017527160534348638,""PIPE_V"":0.45642826664916136},""task_end"":23261,""task_span_cycles"":23261,""task_start"":0},{""active_any_pipe_cycles"":25253,""active_any_pipe_fraction"":0.8288640168050678,""core_id"":2,""op_count"":124,""pipe_busy_cycles"":{""PIPE_M"":23820,""PIPE_MTE2"":7927,""PIPE_MTE3"":1190,""PIPE_V"":3034},""pipe_utilization"":{""PIPE_M"":0.7818295204647652,""PIPE_MTE2"":0.26018314898086453,""PIPE_MTE3"":0.039058653625233856,""PIPE_V"":0.09958315554534414},""task_end"":25253,""task_span_cycles"":25253,""task_start"":0},{""active_any_pipe_cycles"":21572,""active_any_pipe_fraction"":0.708044769750878,""core_id"":3,""op_count"":86,""pipe_busy_cycles"":{""PIPE_M"":20448,""PIPE_MTE2"":6980,""PIPE_MTE3"":1886,""PIPE_V"":1001},""pipe_utilization"":{""PIPE_M"":0.6711523943939344,""PIPE_MTE2"":0.22910033807069943,""PIPE_MTE3"":0.06190304263629501,""PIPE_V"":0.0328552204024026},""task_end"":21572,""task_span_cycles"":21572,""task_start"":0}]",b1,30467,482084,0,-18432,0,False,0,4.0857209749519825,d323c34000b5d43faa9b1185019a12642badd14aac0082637e369a309472b1a0,f52bd2a376df806196306992ae592c1dbc92285be8be4a820fbd30c9f0ff3da5,fccc3c5c63313907bb6219374cec31ac42bbdd880149c78c4ce4e860d6a9fb5a
case_094,5,success,stage1_actual_winner,verified_stage1_global_fallback,26086,547616,547616,0,187136,42,5,"[{""active_any_pipe_cycles"":26086,""active_any_pipe_fraction"":1.0,""core_id"":0,""op_count"":453,""pipe_busy_cycles"":{""PIPE_M"":11088,""PIPE_MTE2"":12517,""PIPE_MTE3"":1742,""PIPE_V"":19516},""pipe_utilization"":{""PIPE_M"":0.4250555853714636,""PIPE_MTE2"":0.479835927317335,""PIPE_MTE3"":0.06677911523422525,""PIPE_V"":0.7481407651613893},""task_end"":26086,""task_span_cycles"":26086,""task_start"":0},{""active_any_pipe_cycles"":17562,""active_any_pipe_fraction"":0.6732346852717933,""core_id"":1,""op_count"":167,""pipe_busy_cycles"":{""PIPE_M"":12900,""PIPE_MTE2"":9951,""PIPE_MTE3"":1914,""PIPE_V"":8743},""pipe_utilization"":{""PIPE_M"":0.4945181323315188,""PIPE_MTE2"":0.3814689871961972,""PIPE_MTE3"":0.07337269033197884,""PIPE_V"":0.3351606225561604},""task_end"":17562,""task_span_cycles"":17562,""task_start"":0},{""active_any_pipe_cycles"":17805,""active_any_pipe_fraction"":0.6825500268343173,""core_id"":2,""op_count"":64,""pipe_busy_cycles"":{""PIPE_M"":16356,""PIPE_MTE2"":9674,""PIPE_MTE3"":3189,""PIPE_V"":756},""pipe_utilization"":{""PIPE_M"":0.6270029901096373,""PIPE_MTE2"":0.3708502645096987,""PIPE_MTE3"":0.12224948248102431,""PIPE_V"":0.02898106263896343},""task_end"":17805,""task_span_cycles"":17805,""task_start"":0},{""active_any_pipe_cycles"":11975,""active_any_pipe_fraction"":0.4590584988116231,""core_id"":3,""op_count"":124,""pipe_busy_cycles"":{""PIPE_M"":10512,""PIPE_MTE2"":7300,""PIPE_MTE3"":3559,""PIPE_V"":5952},""pipe_utilization"":{""PIPE_M"":0.4029747757417772,""PIPE_MTE2"":0.27984359426512306,""PIPE_MTE3"":0.1364333358889826,""PIPE_V"":0.22816836617342637},""task_end"":11975,""task_span_cycles"":11975,""task_start"":0},{""active_any_pipe_cycles"":20845,""active_any_pipe_fraction"":0.7990876332132179,""core_id"":4,""op_count"":96,""pipe_busy_cycles"":{""PIPE_M"":20088,""PIPE_MTE2"":12147,""PIPE_MTE3"":4530,""PIPE_V"":1649},""pipe_utilization"":{""PIPE_M"":0.7700682358353139,""PIPE_MTE2"":0.4656520739093767,""PIPE_MTE3"":0.173656367400138,""PIPE_V"":0.06321398451276547},""task_end"":20845,""task_span_cycles"":20845,""task_start"":0}]",b1,26086,547616,0,0,0,False,0,5.073028752580285,035a26959b688e0a5ec86c2301420869b89305bfcc9a9d3387a97b50573d298a,89b92d03a6dc96a25324133a230ad1684074bb6475480f9006aff2eda5e70cb3,c932d8dd71ffeb0e21f3098506c2d1e9341b5ce713d170d751924a498569e19c
case_095,1,success,stage1_actual_winner,verified_stage1_global_fallback,2084853,0,0,0,0,0,1,"[{""active_any_pipe_cycles"":2084853,""active_any_pipe_fraction"":1.0,""core_id"":0,""op_count"":6006,""pipe_busy_cycles"":{""PIPE_M"":1069992,""PIPE_MTE2"":143220,""PIPE_MTE3"":47586,""PIPE_V"":1014552},""pipe_utilization"":{""PIPE_M"":0.5132217954934952,""PIPE_MTE2"":0.06869549076121914,""PIPE_MTE3"":0.022824630801308293,""PIPE_V"":0.48662999261818457},""task_end"":2084853,""task_span_cycles"":2084853,""task_start"":0}]",single,2084853,0,0,0,0,False,0,0.38826423697173595,245022ea15499887e4f24537c733040b98ffcb6095987eaf889eee305833923d,ced999421ac154875d392b1953369f09dbeb2c2f92fa816820d4f797e1dd3884,76bfc1e01f97f147cd1c92014357686654621e6b9130de0bc384968a4ae3b47a
case_095,2,success,stage1_actual_winner,verified_stage1_global_fallback,1040351,110592,110592,0,55296,3,2,"[{""active_any_pipe_cycles"":1037237,""active_any_pipe_fraction"":0.9970067794427073,""core_id"":0,""op_count"":3002,""pipe_busy_cycles"":{""PIPE_M"":536154,""PIPE_MTE2"":97312,""PIPE_MTE3"":41955,""PIPE_V"":505080},""pipe_utilization"":{""PIPE_M"":0.5153587587266221,""PIPE_MTE2"":0.09353766180837045,""PIPE_MTE3"":0.04032773554310036,""PIPE_V"":0.48548999328111375},""task_end"":1037237,""task_span_cycles"":1037237,""task_start"":0},{""active_any_pipe_cycles"":1040351,""active_any_pipe_fraction"":1.0,""core_id"":1,""op_count"":3010,""pipe_busy_cycles"":{""PIPE_M"":533838,""PIPE_MTE2"":90348,""PIPE_MTE3"":48097,""PIPE_V"":509472},""pipe_utilization"":{""PIPE_M"":0.5131325869826626,""PIPE_MTE2"":0.08684376715166324,""PIPE_MTE3"":0.04623151224923127,""PIPE_V"":0.4897116453966017},""task_end"":1040351,""task_span_cycles"":1040351,""task_start"":0}]",b1,1040351,110592,0,0,0,False,0,26.67465554177761,d16fd3e4970b03771b32d22254c7f8d86e535eaa1c9ae7c2ffd92a493aa943e5,492a25fb5637a795e216f95050c9937c5eb3b1f3492055455af1845c1a95e347,6dc7f96a5ce9e028ac485b6de0cd2002cc3c6d4ab9081622f74bde7e6bce5f4b
case_095,3,success,stage1_actual_winner,verified_stage1_global_fallback,693735,0,0,0,0,0,3,"[{""active_any_pipe_cycles"":693735,""active_any_pipe_fraction"":1.0,""core_id"":0,""op_count"":2002,""pipe_busy_cycles"":{""PIPE_M"":356664,""PIPE_MTE2"":143838,""PIPE_MTE3"":48204,""PIPE_V"":338184},""pipe_utilization"":{""PIPE_M"":0.5141213864083548,""PIPE_MTE2"":0.2073385370494497,""PIPE_MTE3"":0.06948474561612143,""PIPE_V"":0.4874829726048131},""task_end"":693735,""task_span_cycles"":693735,""task_start"":0},{""active_any_pipe_cycles"":693735,""active_any_pipe_fraction"":1.0,""core_id"":1,""op_count"":2002,""pipe_busy_cycles"":{""PIPE_M"":356664,""PIPE_MTE2"":143838,""PIPE_MTE3"":48204,""PIPE_V"":338184},""pipe_utilization"":{""PIPE_M"":0.5141213864083548,""PIPE_MTE2"":0.2073385370494497,""PIPE_MTE3"":0.06948474561612143,""PIPE_V"":0.4874829726048131},""task_end"":693735,""task_span_cycles"":693735,""task_start"":0},{""active_any_pipe_cycles"":693735,""active_any_pipe_fraction"":1.0,""core_id"":2,""op_count"":2002,""pipe_busy_cycles"":{""PIPE_M"":356664,""PIPE_MTE2"":143838,""PIPE_MTE3"":48204,""PIPE_V"":338184},""pipe_utilization"":{""PIPE_M"":0.5141213864083548,""PIPE_MTE2"":0.2073385370494497,""PIPE_MTE3"":0.06948474561612143,""PIPE_V"":0.4874829726048131},""task_end"":693735,""task_span_cycles"":693735,""task_start"":0}]",b0,693735,0,0,0,0,False,0,48.35166849754751,9c48a856d711324115dd4741bf8341049c832b0ff97be168fd9d65cc104326da,1cacdda053014db827853ccc7fad7edb091d40ca9dcf7e3a8a3eaca1dab52057,6e4a44ace986d9bc52036dc59bb8b9fb4ee0bbdab5fd4353d81c1900426e88c7
case_095,4,success,stage1_actual_winner,verified_stage1_global_fallback,522106,147456,147456,0,73728,4,4,"[{""active_any_pipe_cycles"":517697,""active_any_pipe_fraction"":0.9915553546597817,""core_id"":0,""op_count"":1498,""pipe_busy_cycles"":{""PIPE_M"":268656,""PIPE_MTE2"":111443,""PIPE_MTE3"":40487,""PIPE_V"":250344},""pipe_utilization"":{""PIPE_M"":0.5145621770291856,""PIPE_MTE2"":0.21344899311634036,""PIPE_MTE3"":0.07754555588328807,""PIPE_V"":0.4794888394310734},""task_end"":517697,""task_span_cycles"":517697,""task_start"":0},{""active_any_pipe_cycles"":519687,""active_any_pipe_fraction"":0.9953668412161515,""core_id"":1,""op_count"":1504,""pipe_busy_cycles"":{""PIPE_M"":266340,""PIPE_MTE2"":90839,""PIPE_MTE3"":47242,""PIPE_V"":254736},""pipe_utilization"":{""PIPE_M"":0.5101262961927272,""PIPE_MTE2"":0.17398574235883135,""PIPE_MTE3"":0.09048354165629202,""PIPE_V"":0.4879009243333729},""task_end"":519687,""task_span_cycles"":519687,""task_start"":0},{""active_any_pipe_cycles"":522106,""active_any_pipe_fraction"":1.0,""core_id"":2,""op_count"":1506,""pipe_busy_cycles"":{""PIPE_M"":267498,""PIPE_MTE2"":124002,""PIPE_MTE3"":42798,""PIPE_V"":254736},""pipe_utilization"":{""PIPE_M"":0.5123442366109564,""PIPE_MTE2"":0.23750349545877658,""PIPE_MTE3"":0.0819718601203587,""PIPE_V"":0.4879009243333729},""task_end"":522106,""task_span_cycles"":522106,""task_start"":0},{""active_any_pipe_cycles"":522106,""active_any_pipe_fraction"":1.0,""core_id"":3,""op_count"":1506,""pipe_busy_cycles"":{""PIPE_M"":267498,""PIPE_MTE2"":124002,""PIPE_MTE3"":42798,""PIPE_V"":254736},""pipe_utilization"":{""PIPE_M"":0.5123442366109564,""PIPE_MTE2"":0.23750349545877658,""PIPE_MTE3"":0.0819718601203587,""PIPE_V"":0.4879009243333729},""task_end"":522106,""task_span_cycles"":522106,""task_start"":0}]",b1,522106,147456,0,0,0,False,0,101.9478024803102,1ed063f34a728ed4da35e62e85f7465cc7c00f52877d99214055bb45fec63abf,52e107273f5b2a6745ac60b6ee92c66860481254eb6895540f7fac85f80de489,944e9bf09e179a3a70db7dd6be7ec2df192149a0580d074635e04f5b1a1ce59f
case_095,5,success,stage1_actual_winner,verified_stage1_global_fallback,418656,221184,221184,0,110592,6,5,"[{""active_any_pipe_cycles"":408011,""active_any_pipe_fraction"":0.9745733967744401,""core_id"":0,""op_count"":1210,""pipe_busy_cycles"":{""PIPE_M"":210756,""PIPE_MTE2"":103016,""PIPE_MTE3"":33970,""PIPE_V"":206424},""pipe_utilization"":{""PIPE_M"":0.5034109149277689,""PIPE_MTE2"":0.2460635939769166,""PIPE_MTE3"":0.08114060230833907,""PIPE_V"":0.4930635175418482},""task_end"":408011,""task_span_cycles"":408011,""task_start"":0},{""active_any_pipe_cycles"":418656,""active_any_pipe_fraction"":1.0,""core_id"":1,""op_count"":1204,""pipe_busy_cycles"":{""PIPE_M"":215388,""PIPE_MTE2"":103780,""PIPE_MTE3"":35294,""PIPE_V"":202032},""pipe_utilization"":{""PIPE_M"":0.5144748910800275,""PIPE_MTE2"":0.2478884812351907,""PIPE_MTE3"":0.08430310326377742,""PIPE_V"":0.4825728044026599},""task_end"":418656,""task_span_cycles"":418656,""task_start"":0},{""active_any_pipe_cycles"":418656,""active_any_pipe_fraction"":1.0,""core_id"":2,""op_count"":1204,""pipe_busy_cycles"":{""PIPE_M"":215388,""PIPE_MTE2"":103780,""PIPE_MTE3"":35294,""PIPE_V"":202032},""pipe_utilization"":{""PIPE_M"":0.5144748910800275,""PIPE_MTE2"":0.2478884812351907,""PIPE_MTE3"":0.08430310326377742,""PIPE_V"":0.4825728044026599},""task_end"":418656,""task_span_cycles"":418656,""task_start"":0},{""active_any_pipe_cycles"":417498,""active_any_pipe_fraction"":0.9972340059619353,""core_id"":3,""op_count"":1200,""pipe_busy_cycles"":{""PIPE_M"":214230,""PIPE_MTE2"":109534,""PIPE_MTE3"":36754,""PIPE_V"":202032},""pipe_utilization"":{""PIPE_M"":0.5117088970419629,""PIPE_MTE2"":0.26163246197355344,""PIPE_MTE3"":0.08779045325995567,""PIPE_V"":0.4825728044026599},""task_end"":417498,""task_span_cycles"":417498,""task_start"":0},{""active_any_pipe_cycles"":417498,""active_any_pipe_fraction"":0.9972340059619353,""core_id"":4,""op_count"":1200,""pipe_busy_cycles"":{""PIPE_M"":214230,""PIPE_MTE2"":109534,""PIPE_MTE3"":36754,""PIPE_V"":202032},""pipe_utilization"":{""PIPE_M"":0.5117088970419629,""PIPE_MTE2"":0.26163246197355344,""PIPE_MTE3"":0.08779045325995567,""PIPE_V"":0.4825728044026599},""task_end"":417498,""task_span_cycles"":417498,""task_start"":0}]",b1,418656,221184,0,0,0,False,0,127.20363152585924,81cfa80db0ee5bd444377386e36017f9ff1645bfe7b6f1cc84b0e6a6fc1542c5,35872d7649a76e3d2c2593805297a7c944ef95c460e35496b30df41e0fd51548,478c02df72d5806e82322df8a00655c5092045d4a47053682a8fb94b83ca1dfa
case_096,1,success,stage1_actual_winner,verified_stage1_global_fallback,84194,0,0,0,0,0,1,"[{""active_any_pipe_cycles"":84194,""active_any_pipe_fraction"":1.0,""core_id"":0,""op_count"":1362,""pipe_busy_cycles"":{""PIPE_M"":40144,""PIPE_MTE2"":3576,""PIPE_MTE3"":205,""PIPE_V"":53130},""pipe_utilization"":{""PIPE_M"":0.4768035727011426,""PIPE_MTE2"":0.042473335392070696,""PIPE_MTE3"":0.0024348528398698247,""PIPE_V"":0.6310425921087013},""task_end"":84194,""task_span_cycles"":84194,""task_start"":0}]",single,84194,0,0,0,0,False,0,0.0988354068249464,5c834b1e876a203ad83e6e6cc474b09935202a722da3aca8616e702d73f97fe1,27a0553484623870c985b92430303b88ee9fbedac73dd55d6f763ace1bd395d2,525278612955b7b8ce7dbdecc9834b64bc3b18694bea3cc6b41a8efa8d98003b
case_096,2,success,map_locality@b2a_w8,scene_b_fixed_partition_mapping,44167,671500,671500,0,308998,147,2,"[{""active_any_pipe_cycles"":44167,""active_any_pipe_fraction"":1.0,""core_id"":0,""op_count"":891,""pipe_busy_cycles"":{""PIPE_M"":29252,""PIPE_MTE2"":8772,""PIPE_MTE3"":5306,""PIPE_V"":19205},""pipe_utilization"":{""PIPE_M"":0.6623044354382231,""PIPE_MTE2"":0.19860982181266557,""PIPE_MTE3"":0.12013494237779337,""PIPE_V"":0.43482690696673987},""task_end"":44167,""task_span_cycles"":44167,""task_start"":0},{""active_any_pipe_cycles"":42799,""active_any_pipe_fraction"":0.9690266488554803,""core_id"":1,""op_count"":792,""pipe_busy_cycles"":{""PIPE_M"":10892,""PIPE_MTE2"":9587,""PIPE_MTE3"":5874,""PIPE_V"":33925},""pipe_utilization"":{""PIPE_M"":0.24660945955124866,""PIPE_MTE2"":0.21706251273575294,""PIPE_MTE3"":0.1329952226775647,""PIPE_V"":0.7681074105101093},""task_end"":42799,""task_span_cycles"":42799,""task_start"":0}]",b2a_w8,45052,679688,-885,-8188,0,True,0,3.03770562261343,407c83c032ea3b492d770b78edae1f6eed98e28c49f79ac4e6135a4956db8fb8,091e59e1330bb45561146ce3ce5305a021bfa6a546d02aaa989856aaf2e3317d,68c07a39efe8100aa711e5ee42ce602ff6ea9c14375d1615a15f7818eb828ebf
case_096,3,success,stage1_actual_winner,verified_stage1_global_fallback,36103,601864,601864,0,199684,102,3,"[{""active_any_pipe_cycles"":25108,""active_any_pipe_fraction"":0.6954546713569509,""core_id"":0,""op_count"":559,""pipe_busy_cycles"":{""PIPE_M"":12436,""PIPE_MTE2"":5823,""PIPE_MTE3"":1158,""PIPE_V"":16184},""pipe_utilization"":{""PIPE_M"":0.3444589092319198,""PIPE_MTE2"":0.16128853557876077,""PIPE_MTE3"":0.0320748968229787,""PIPE_V"":0.44827299670387505},""task_end"":27773,""task_span_cycles"":27773,""task_start"":0},{""active_any_pipe_cycles"":33304,""active_any_pipe_fraction"":0.9224718167465308,""core_id"":1,""op_count"":531,""pipe_busy_cycles"":{""PIPE_M"":8920,""PIPE_MTE2"":7028,""PIPE_MTE3"":1305,""PIPE_V"":25875},""pipe_utilization"":{""PIPE_M"":0.24707088053624351,""PIPE_MTE2"":0.19466526327452013,""PIPE_MTE3"":0.03614658061656926,""PIPE_V"":0.7166994432595629},""task_end"":36103,""task_span_cycles"":36103,""task_start"":0},{""active_any_pipe_cycles"":27057,""active_any_pipe_fraction"":0.749439104783536,""core_id"":2,""op_count"":532,""pipe_busy_cycles"":{""PIPE_M"":18788,""PIPE_MTE2"":6486,""PIPE_MTE3"":3414,""PIPE_V"":11071},""pipe_utilization"":{""PIPE_M"":0.5203999667617649,""PIPE_MTE2"":0.17965266044373043,""PIPE_MTE3"":0.09456277871645016,""PIPE_V"":0.3066504168628646},""task_end"":27352,""task_span_cycles"":27352,""task_start"":0}]",b2a_w4,36103,601864,0,0,0,False,0,3.432832783088088,3455848beaf91f0d8b1fe5a3773f61c1c53463970ccf3a955e6d588599c3827b,412b8bca255b39758fdd4b7ee1e793f766db969917cb204d0923a113c4a12d20,b36af50bcd0631c87e06b40dbf00fc808aac32ce9a07bb7085eadabf71cefd33
case_096,4,success,stage1_actual_winner,verified_stage1_global_fallback,35471,800524,800524,0,278022,135,4,"[{""active_any_pipe_cycles"":21464,""active_any_pipe_fraction"":0.6051140368188097,""core_id"":0,""op_count"":308,""pipe_busy_cycles"":{""PIPE_M"":14620,""PIPE_MTE2"":8181,""PIPE_MTE3"":5897,""PIPE_V"":4788},""pipe_utilization"":{""PIPE_M"":0.4121676862789321,""PIPE_MTE2"":0.2306391136421302,""PIPE_MTE3"":0.166248484677624,""PIPE_V"":0.13498350765414},""task_end"":23923,""task_span_cycles"":23923,""task_start"":0},{""active_any_pipe_cycles"":18864,""active_any_pipe_fraction"":0.531814721885484,""core_id"":1,""op_count"":403,""pipe_busy_cycles"":{""PIPE_M"":7560,""PIPE_MTE2"":9791,""PIPE_MTE3"":3678,""PIPE_V"":9410},""pipe_utilization"":{""PIPE_M"":0.21313185419074737,""PIPE_MTE2"":0.27602830481238194,""PIPE_MTE3"":0.10369033858645091,""PIPE_V"":0.2652871359702292},""task_end"":20847,""task_span_cycles"":20847,""task_start"":0},{""active_any_pipe_cycles"":20916,""active_any_pipe_fraction"":0.5896647965944011,""core_id"":2,""op_count"":463,""pipe_busy_cycles"":{""PIPE_M"":10984,""PIPE_MTE2"":14639,""PIPE_MTE3"":7524,""PIPE_V"":12721},""pipe_utilization"":{""PIPE_M"":0.30966141354909643,""PIPE_MTE2"":0.41270333511882945,""PIPE_MTE3"":0.21211694059936287,""PIPE_V"":0.3586309943333991},""task_end"":20916,""task_span_cycles"":20916,""task_start"":0},{""active_any_pipe_cycles"":33494,""active_any_pipe_fraction"":0.9442643286064673,""core_id"":3,""op_count"":525,""pipe_busy_cycles"":{""PIPE_M"":6980,""PIPE_MTE2"":11895,""PIPE_MTE3"":2413,""PIPE_V"":26211},""pipe_utilization"":{""PIPE_M"":0.1967804685517747,""PIPE_MTE2"":0.33534436581996563,""PIPE_MTE3"":0.06802740266696738,""PIPE_V"":0.7389416706605396},""task_end"":35471,""task_span_cycles"":35471,""task_start"":0}]",b2a_w4,35471,800524,0,0,0,False,0,6.843465074896812,7bb1bdfece82596717b14e8ba768f652cc971fefa0693241f4349e73923bac6c,e40c3c87aab7ab644dd49c2d79adc7ce9da0de77034b1a4ea45cc7a856e01f2e,a37323c8a17974c9bcd47a59c8a42e5c67e6161026d8bf32399424241ac36b1a
case_096,5,success,stage1_actual_winner,verified_stage1_global_fallback,35471,800524,800524,0,278022,135,4,"[{""active_any_pipe_cycles"":21464,""active_any_pipe_fraction"":0.6051140368188097,""core_id"":0,""op_count"":308,""pipe_busy_cycles"":{""PIPE_M"":14620,""PIPE_MTE2"":8181,""PIPE_MTE3"":5897,""PIPE_V"":4788},""pipe_utilization"":{""PIPE_M"":0.4121676862789321,""PIPE_MTE2"":0.2306391136421302,""PIPE_MTE3"":0.166248484677624,""PIPE_V"":0.13498350765414},""task_end"":23923,""task_span_cycles"":23923,""task_start"":0},{""active_any_pipe_cycles"":18864,""active_any_pipe_fraction"":0.531814721885484,""core_id"":1,""op_count"":403,""pipe_busy_cycles"":{""PIPE_M"":7560,""PIPE_MTE2"":9791,""PIPE_MTE3"":3678,""PIPE_V"":9410},""pipe_utilization"":{""PIPE_M"":0.21313185419074737,""PIPE_MTE2"":0.27602830481238194,""PIPE_MTE3"":0.10369033858645091,""PIPE_V"":0.2652871359702292},""task_end"":20847,""task_span_cycles"":20847,""task_start"":0},{""active_any_pipe_cycles"":20916,""active_any_pipe_fraction"":0.5896647965944011,""core_id"":2,""op_count"":463,""pipe_busy_cycles"":{""PIPE_M"":10984,""PIPE_MTE2"":14639,""PIPE_MTE3"":7524,""PIPE_V"":12721},""pipe_utilization"":{""PIPE_M"":0.30966141354909643,""PIPE_MTE2"":0.41270333511882945,""PIPE_MTE3"":0.21211694059936287,""PIPE_V"":0.3586309943333991},""task_end"":20916,""task_span_cycles"":20916,""task_start"":0},{""active_any_pipe_cycles"":33494,""active_any_pipe_fraction"":0.9442643286064673,""core_id"":3,""op_count"":525,""pipe_busy_cycles"":{""PIPE_M"":6980,""PIPE_MTE2"":11895,""PIPE_MTE3"":2413,""PIPE_V"":26211},""pipe_utilization"":{""PIPE_M"":0.1967804685517747,""PIPE_MTE2"":0.33534436581996563,""PIPE_MTE3"":0.06802740266696738,""PIPE_V"":0.7389416706605396},""task_end"":35471,""task_span_cycles"":35471,""task_start"":0},{""active_any_pipe_cycles"":0,""active_any_pipe_fraction"":0.0,""core_id"":4,""op_count"":0,""pipe_busy_cycles"":{},""pipe_utilization"":{},""task_end"":0,""task_span_cycles"":0,""task_start"":0}]",inherit_k4,35471,800524,0,0,0,False,0,8.76385166682303,e1363ae95834aa579fd42f0e94d021516b477ea44463d2ef126f49215f735a34,4fa65419d0c1d318ff456c34f494a0bbe1f58ec5dcf815ba13de97b4f6f7369b,56d967419fd825a982dab7feb6ab0ea3e475bc4a9fe29688ec4fc758fff76345
case_097,1,success,stage1_actual_winner,verified_stage1_global_fallback,11491509,10584064,0,10584064,0,0,1,"[{""active_any_pipe_cycles"":11491509,""active_any_pipe_fraction"":1.0,""core_id"":0,""op_count"":10072,""pipe_busy_cycles"":{""PIPE_M"":10303488,""PIPE_MTE2"":257228,""PIPE_MTE3"":20500,""PIPE_V"":1331712},""pipe_utilization"":{""PIPE_M"":0.8966174938382766,""PIPE_MTE2"":0.022384179484173924,""PIPE_MTE3"":0.0017839258534279527,""PIPE_V"":0.11588660810342663},""task_end"":11491509,""task_span_cycles"":11491509,""task_start"":0}]",single,11491509,10584064,0,0,0,False,0,0.6869565136730671,9e72258da64b8f13e0cd28dbf907b30806296ad1503f201dac9f31b973f98b78,6870d240f6c009c4debc04d95df8c193bb5e950a2d1e9474b8c1f5a83df04df0,eed9cab6c0bd5d8daa3b6f062aabac438d4afe3bef9cdf88db1c9398169001f9
case_097,2,success,stage1_actual_winner,verified_stage1_global_fallback,5834394,10584064,1703936,8880128,0,0,2,"[{""active_any_pipe_cycles"":5834394,""active_any_pipe_fraction"":1.0,""core_id"":0,""op_count"":5036,""pipe_busy_cycles"":{""PIPE_M"":5151744,""PIPE_MTE2"":257160,""PIPE_MTE3"":20432,""PIPE_V"":665856},""pipe_utilization"":{""PIPE_M"":0.8829955604643773,""PIPE_MTE2"":0.04407655705116932,""PIPE_MTE3"":0.003501991809260739,""PIPE_V"":0.11412599149114715},""task_end"":5834394,""task_span_cycles"":5834394,""task_start"":0},{""active_any_pipe_cycles"":5834394,""active_any_pipe_fraction"":1.0,""core_id"":1,""op_count"":5036,""pipe_busy_cycles"":{""PIPE_M"":5151744,""PIPE_MTE2"":257160,""PIPE_MTE3"":20432,""PIPE_V"":665856},""pipe_utilization"":{""PIPE_M"":0.8829955604643773,""PIPE_MTE2"":0.04407655705116932,""PIPE_MTE3"":0.003501991809260739,""PIPE_V"":0.11412599149114715},""task_end"":5834394,""task_span_cycles"":5834394,""task_start"":0}]",b0,5834394,10584064,0,0,0,False,0,20.26252387277782,777ce1b022bb0e2019226d0507ad0dcf557c3cc3c9c4a0bcb60921b55a516d8b,2ed685ebb0555519674fc63e7404cfdd2ecc4021757bca2e84f2ac0439127644,6a8501070459a60ecdd4eb461c7668159091326f45aa5f5e23392ec03fa6af63
